"";"player_id";"fantasy_pts";"year"
"1639";"10770";"74.6";"2020"
"1640";"10753";"20.6";"2020"
"1641";"10724";"11.2";"2020"
"1642";"10707";"172.1";"2020"
"1643";"10679";"286.6";"2020"
"1644";"10638";"186.1";"2020"
"1645";"9902";"96.3";"2020"
"1646";"9783";"92.7";"2020"
"1647";"9559";"178";"2020"
"1648";"9527";"3.1";"2020"
"1649";"9519";"143.5";"2020"
"1650";"9510";"71.4";"2020"
"1651";"9506";"10.7";"2020"
"1652";"9487";"17.8";"2020"
"1653";"9469";"14.7";"2020"
"1654";"9448";"167.4";"2020"
"1655";"9443";"144.7";"2020"
"1656";"9035";"0.9";"2020"
"1657";"8765";"80";"2020"
"1658";"8738";"32.5";"2020"
"1659";"8731";"108.6";"2020"
"1660";"8692";"75.9";"2020"
"1661";"8000";"0";"2020"
"1662";"7980";"2.2";"2020"
"1663";"7971";"95.1";"2020"
"1664";"7963";"0";"2020"
"1665";"7962";"123.7";"2020"
"1666";"7936";"32.6";"2020"
"1667";"7829";"65.6";"2020"
"1668";"7818";"134.9";"2020"
"1669";"7810";"51.1";"2020"
"1670";"7165";"38";"2020"
"1671";"7097";"1.6";"2020"
"1672";"6301";"50";"2020"
"1673";"6277";"0";"2020"
"1674";"6180";"45";"2020"
"1675";"4976";"20.7";"2020"
"1676";"3623";"106.6";"2020"
"1677";"2282";"93.2";"2020"
"1678";"50714";"1.8";"2020"
"1679";"50293";"0";"2020"
"1680";"48889";"0";"2020"
"1681";"48862";"13.9";"2020"
"1682";"47121";"0";"2020"
"1683";"47044";"0";"2020"
"1684";"46441";"0";"2020"
"1685";"46004";"0";"2020"
"1686";"45980";"0";"2020"
"1687";"45629";"1.9";"2020"
"1688";"44889";"5.9";"2020"
"1689";"40117";"16.7";"2020"
"1690";"38329";"0";"2020"
"1691";"34934";"23.4";"2020"
"1692";"32565";"12.5";"2020"
"1693";"25859";"0";"2020"
"1694";"11948";"5.2";"2020"
"1695";"11347";"16.1";"2020"
"1696";"11332";"0";"2020"
"1697";"11300";"4.5";"2020"
"1698";"10832";"0";"2020"
"1699";"10810";"2.7";"2020"
"1700";"9601";"6.6";"2020"
"1701";"9302";"12.1";"2020"
"1702";"7912";"70.2";"2020"
"1703";"6515";"1.9";"2020"
"1704";"6363";"0.7";"2020"
"1705";"6288";"7.2";"2020"
"1706";"94365";"1.6";"2020"
"1707";"91468";"1.1";"2020"
"1708";"62825";"1.8";"2020"
"1709";"61072";"4.9";"2020"
"1710";"60995";"42.4";"2020"
"1711";"47358";"0";"2020"
"1712";"47153";"125.6";"2020"
"1713";"47149";"5.2";"2020"
"1714";"47034";"1.7";"2020"
"1715";"42266";"0";"2020"
"1716";"42060";"77.5";"2020"
"1717";"42018";"1";"2020"
"1718";"36049";"0";"2020"
"1719";"29556";"5.5";"2020"
"1720";"26394";"51.8";"2020"
"1721";"20994";"36.9";"2020"
"1722";"12320";"1.7";"2020"
"1723";"12239";"7.2";"2020"
"1724";"12206";"7.3";"2020"
"1725";"12193";"141.8";"2020"
"1726";"11929";"1.7";"2020"
"1727";"11909";"1.1";"2020"
"1728";"11900";"1.5";"2020"
"1729";"11855";"118.4";"2020"
"1730";"11800";"36.3";"2020"
"1731";"11160";"7.9";"2020"
"1732";"10811";"1.5";"2020"
"1733";"10772";"0";"2020"
"1734";"10715";"78.8";"2020"
"1735";"9593";"31.2";"2020"
"1736";"8645";"112.8";"2020"
"1737";"8200";"13.6";"2020"
"1738";"7866";"60.1";"2020"
"1739";"5619";"116.1";"2020"
"1740";"109795";"29.6";"2020"
"1741";"94371";"0.6";"2020"
"1742";"91014";"27.7";"2020"
"1743";"66940";"8.3";"2020"
"1744";"66924";"5.6";"2020"
"1745";"61068";"1";"2020"
"1746";"52266";"2.6";"2020"
"1747";"51842";"75.2";"2020"
"1748";"51837";"61.4";"2020"
"1749";"47928";"0";"2020"
"1750";"47743";"0";"2020"
"1751";"47436";"134.4";"2020"
"1752";"47338";"0";"2020"
"1753";"47333";"9.5";"2020"
"1754";"47327";"25.4";"2020"
"1755";"47307";"0";"2020"
"1756";"47304";"105.5";"2020"
"1757";"47294";"110.3";"2020"
"1758";"47282";"0";"2020"
"1759";"47272";"93.4";"2020"
"1760";"47259";"57.4";"2020"
"1761";"47257";"42";"2020"
"1762";"47164";"44.4";"2020"
"1763";"47131";"0.7";"2020"
"1764";"47124";"29.4";"2020"
"1765";"47119";"0.8";"2020"
"1766";"47081";"23.4";"2020"
"1767";"47050";"63.8";"2020"
"1768";"47043";"28.3";"2020"
"1769";"47033";"0";"2020"
"1770";"42388";"109.5";"2020"
"1771";"42257";"4.3";"2020"
"1772";"42130";"29.1";"2020"
"1773";"42062";"6.8";"2020"
"1774";"41933";"23.6";"2020"
"1775";"40973";"18.1";"2020"
"1776";"40951";"8.6";"2020"
"1777";"40912";"136.8";"2020"
"1778";"40294";"0";"2020"
"1779";"38305";"0";"2020"
"1780";"37213";"5";"2020"
"1781";"35883";"52.9";"2020"
"1782";"31849";"4";"2020"
"1783";"30762";"46.6";"2020"
"1784";"27766";"1.5";"2020"
"1785";"24606";"0";"2020"
"1786";"23652";"0";"2020"
"1787";"12247";"22";"2020"
"1788";"12145";"6.8";"2020"
"1789";"12122";"19.2";"2020"
"1790";"12078";"65.9";"2020"
"1791";"12051";"50.3";"2020"
"1792";"12037";"0";"2020"
"1793";"12020";"0";"2020"
"1794";"12007";"0";"2020"
"1795";"11901";"90.8";"2020"
"1796";"11799";"69.9";"2020"
"1797";"11784";"40.5";"2020"
"1798";"11778";"107.8";"2020"
"1799";"11774";"32.1";"2020"
"1800";"11439";"0";"2020"
"1801";"11062";"0";"2020"
"1802";"10744";"98.6";"2020"
"1803";"10728";"22.5";"2020"
"1804";"10669";"115.3";"2020"
"1805";"10320";"0";"2020"
"1806";"10211";"8.2";"2020"
"1807";"10144";"1.8";"2020"
"1808";"9786";"0";"2020"
"1809";"9679";"18.8";"2020"
"1810";"9637";"203.9";"2020"
"1811";"9606";"38.7";"2020"
"1812";"9604";"30.3";"2020"
"1813";"9590";"18.7";"2020"
"1814";"9576";"25.4";"2020"
"1815";"9550";"16.7";"2020"
"1816";"9518";"35.9";"2020"
"1817";"9488";"20.2";"2020"
"1818";"9207";"52.6";"2020"
"1819";"9185";"69.3";"2020"
"1820";"8755";"128.3";"2020"
"1821";"8733";"58.5";"2020"
"1822";"8549";"65.7";"2020"
"1823";"8524";"8";"2020"
"1824";"8520";"50.4";"2020"
"1825";"7982";"13.1";"2020"
"1826";"7940";"1.7";"2020"
"1827";"7915";"5.6";"2020"
"1828";"7844";"259.1";"2020"
"1829";"7836";"11.6";"2020"
"1830";"7816";"54.4";"2020"
"1831";"7802";"63.4";"2020"
"1832";"7406";"1.9";"2020"
"1833";"6356";"12.5";"2020"
"1834";"6311";"17.5";"2020"
"1835";"6256";"8";"2020"
"1836";"6195";"52.4";"2020"
"1837";"5567";"121.9";"2020"
"1838";"5012";"97.6";"2020"
"1839";"3647";"41.9";"2020"
"1840";"2973";"32.3";"2020"
"1841";"1384";"25.4";"2020"
