"";"player_id";"fantasy_pts";"year";"sleeper_id"
"1340";"12088";"15.9";"2020";"4344"
"1341";"12077";"0";"2020";"4050"
"1342";"12052";"1.7";"2020";"4420"
"1343";"11993";"22.8";"2020";"4234"
"1344";"11873";"30.8";"2020";"4177"
"1345";"11872";"93.4";"2020";"4171"
"1346";"11851";"55.8";"2020";"4131"
"1347";"11764";"2.7";"2020";"4038"
"1348";"11762";"109.9";"2020";"4068"
"1349";"11028";"22.9";"2020";"3634"
"1350";"10806";"92.9";"2020";"3328"
"1351";"10760";"77.3";"2020";"3286"
"1352";"10681";"63.9";"2020";"3199"
"1353";"9964";"88.8";"2020";"2673"
"1354";"9579";"254";"2020";"2449"
"1355";"9509";"65.9";"2020";"2381"
"1356";"9502";"187.4";"2020";"2374"
"1357";"9453";"155.4";"2020";"2325"
"1358";"9437";"181.7";"2020";"2309"
"1359";"8914";"2.1";"2020";"2003"
"1360";"8726";"65.1";"2020";"2238"
"1361";"8696";"207.2";"2020";"1992"
"1362";"8655";"157.4";"2020";"2197"
"1363";"7808";"225.8";"2020";"1426"
"1364";"7092";"124";"2020";"1110"
"1365";"7084";"30.9";"2020";"1071"
"1366";"6468";"18.8";"2020";"1329"
"1367";"6158";"120.6";"2020";"947"
"1368";"6156";"87.8";"2020";"830"
"1369";"5612";"5.1";"2020";"627"
"1370";"5549";"19.7";"2020";"574"
"1371";"4363";"37.8";"2020";"147"
"1372";"91248";"4.5";"2020";"5828"
"1373";"66957";"1.8";"2020";"5260"
"1374";"66438";"5.1";"2020";"4878"
"1375";"51593";"118.1";"2020";"4622"
"1376";"48341";"43.9";"2020";"6402"
"1377";"48228";"85.1";"2020";"5026"
"1378";"47946";"0";"2020";"5977"
"1379";"47940";"11.7";"2020";"5880"
"1380";"47895";"23.5";"2020";"5096"
"1381";"47698";"59.5";"2020";"5007"
"1382";"47669";"23";"2020";"5289"
"1383";"47468";"91.8";"2020";"5947"
"1384";"45416";"49";"2020";"4998"
"1385";"42683";"99.1";"2020";"5917"
"1386";"42425";"-0.5";"2020";"7093"
"1387";"40113";"34.8";"2020";"7407"
"1388";"38275";"0";"2020";"6223"
"1389";"28070";"11.2";"2020";"6873"
"1390";"28025";"10.8";"2020";"6866"
"1391";"21528";"30.7";"2020";"5570"
"1392";"12739";"0.3";"2020";"4330"
"1393";"12258";"101.9";"2020";"6744"
"1394";"12137";"1.6";"2020";"4491"
"1395";"11920";"18.7";"2020";"4198"
"1396";"11824";"164.7";"2020";"4039"
"1397";"11817";"167.1";"2020";"4040"
"1398";"10820";"63.3";"2020";"3342"
"1399";"10799";"285.4";"2020";"3321"
"1400";"10689";"149.8";"2020";"3225"
"1401";"10075";"46.3";"2020";"2822"
"1402";"8999";"76.7";"2020";"1911"
"1403";"7789";"3.3";"2020";"1567"
"1404";"5156";"44.2";"2020";"344"
"1405";"4717";"82.3";"2020";"491"
"1406";"91470";"39.7";"2020";"6234"
"1407";"84418";"17.5";"2020";"7279"
"1408";"61570";"166.6";"2020";"6786"
"1409";"61361";"30.6";"2020";"6909"
"1410";"48274";"64.2";"2020";"5872"
"1411";"48160";"81.9";"2020";"5013"
"1412";"48113";"4.3";"2020";"4992"
"1413";"48054";"32.8";"2020";"6960"
"1414";"48036";"24.6";"2020";"5695"
"1415";"48017";"1.8";"2020";"5134"
"1416";"47967";"21.9";"2020";"5323"
"1417";"47961";"73.7";"2020";"5121"
"1418";"47509";"100.7";"2020";"5955"
"1419";"47448";"44.3";"2020";"5915"
"1420";"46513";"11.2";"2020";"7109"
"1421";"40006";"34.9";"2020";"6847"
"1422";"39587";"22.5";"2020";"5962"
"1423";"38276";"0";"2020";"5139"
"1424";"34164";"83.1";"2020";"6421"
"1425";"12303";"109.8";"2020";"4319"
"1426";"11927";"52.6";"2020";"4197"
"1427";"11865";"0.9";"2020";"4146"
"1428";"11839";"129.7";"2020";"4037"
"1429";"11795";"157";"2020";"4082"
"1430";"11107";"18.1";"2020";"3433"
"1431";"10774";"0";"2020";"3297"
"1432";"10741";"0";"2020";"3269"
"1433";"9538";"131.7";"2020";"2410"
"1434";"8725";"2.4";"2020";"1971"
"1435";"7857";"194.1";"2020";"1479"
"1436";"7822";"194.5";"2020";"1352"
"1437";"7330";"161.7";"2020";"1144"
"1438";"6216";"81.1";"2020";"928"
"1439";"5585";"68.3";"2020";"642"
"1440";"1724";"73.9";"2020";"223"
"1441";"95015";"14.6";"2020";"6699"
"1442";"91479";"6.9";"2020";"6427"
"1443";"91472";"0";"2020";"6247"
"1444";"66915";"12.9";"2020";"5374"
"1445";"61590";"74.1";"2020";"6805"
"1446";"61568";"135.4";"2020";"5848"
"1447";"61220";"106.5";"2020";"6814"
"1448";"61211";"162.1";"2020";"6801"
"1449";"61102";"68.8";"2020";"6789"
"1450";"55307";"0";"2020";"7085"
"1451";"48344";"0";"2020";"7078"
"1452";"48309";"0";"2020";"5275"
"1453";"48297";"55.7";"2020";"5878"
"1454";"48262";"227.9";"2020";"4981"
"1455";"48236";"103.8";"2020";"7090"
"1456";"48182";"7.3";"2020";"5080"
"1457";"48170";"38.5";"2020";"5113"
"1458";"48143";"0";"2020";"6032"
"1459";"48107";"0";"2020";"6387"
"1460";"48101";"3";"2020";"5310"
"1461";"48097";"2.1";"2020";"5005"
"1462";"48078";"0";"2020";"5781"
"1463";"48055";"25.2";"2020";"6557"
"1464";"48021";"1.1";"2020";"5154"
"1465";"47933";"5.9";"2020";"5873"
"1466";"47882";"25.9";"2020";"6088"
"1467";"47864";"227.2";"2020";"5846"
"1468";"47808";"48.2";"2020";"6857"
"1469";"47792";"84.2";"2020";"5024"
"1470";"47546";"122.4";"2020";"4950"
"1471";"47417";"4.4";"2020";"4854"
"1472";"42345";"15.3";"2020";"5199"
"1473";"42247";"9.9";"2020";"5938"
"1474";"42134";"2.8";"2020";"7032"
"1475";"41406";"14";"2020";"5111"
"1476";"40221";"8.9";"2020";"6913"
"1477";"39993";"3";"2020";"6906"
"1478";"35014";"5.5";"2020";"5863"
"1479";"34914";"4.5";"2020";"7106"
"1480";"34427";"65";"2020";"6063"
"1481";"33441";"167.8";"2020";"5937"
"1482";"29622";"0";"2020";"5197"
"1483";"29614";"44.8";"2020";"6895"
"1484";"29347";"7.1";"2020";"6519"
"1485";"26884";"6";"2020";"7458"
"1486";"26104";"20";"2020";"5773"
"1487";"26075";"136.9";"2020";"5038"
"1488";"13534";"2.7";"2020";"5902"
"1489";"12215";"2.6";"2020";"4416"
"1490";"12087";"129.1";"2020";"4351"
"1491";"11991";"36.4";"2020";"4252"
"1492";"11981";"100.3";"2020";"4274"
"1493";"11932";"13.6";"2020";"4218"
"1494";"11896";"35.5";"2020";"4175"
"1495";"11883";"4.8";"2020";"4160"
"1496";"11827";"0";"2020";"4125"
"1497";"11792";"24.2";"2020";"4080"
"1498";"11760";"153.5";"2020";"4036"
"1499";"11440";"51.3";"2020";"3895"
"1500";"11371";"9.3";"2020";"3852"
"1501";"11366";"0";"2020";"3846"
"1502";"11254";"170.1";"2020";"3423"
"1503";"11231";"2.6";"2020";"3614"
"1504";"11074";"32.5";"2020";"3445"
"1505";"10980";"0";"2020";"3568"
"1506";"10840";"24.8";"2020";"3652"
"1507";"10751";"8.4";"2020";"3278"
"1508";"10674";"97.9";"2020";"3200"
"1509";"10657";"17.4";"2020";"3155"
"1510";"10655";"162.4";"2020";"3157"
"1511";"9883";"8.7";"2020";"2821"
"1512";"9859";"1.3";"2020";"2750"
"1513";"9459";"74.2";"2020";"2331"
"1514";"9447";"118.7";"2020";"2319"
"1515";"9440";"0";"2020";"2312"
"1516";"9079";"5.1";"2020";"2039"
"1517";"8698";"129.1";"2020";"1825"
"1518";"8688";"288.3";"2020";"2133"
"1519";"8647";"74.6";"2020";"2078"
"1520";"8642";"207.5";"2020";"2216"
"1521";"8639";"71.9";"2020";"1817"
"1522";"8288";"207.3";"2020";"1689"
"1523";"7926";"25.9";"2020";"1555"
"1524";"7158";"155.8";"2020";"1067"
"1525";"7048";"20.5";"2020";"1149"
"1526";"6597";"36.3";"2020";"2291"
"1527";"5718";"63.3";"2020";"536"
"1528";"5606";"116.5";"2020";"538"
"1529";"4467";"0";"2020";"312"
"1530";"3625";"5.5";"2020";"695"
"1531";"94383";"1.2";"2020";"6659"
"1532";"83791";"4.2";"2020";"6178"
"1533";"83711";"2.1";"2020";"7005"
"1534";"78050";"177.6";"2020";"6945"
"1535";"66446";"6.4";"2020";"5123"
"1536";"57488";"197.9";"2020";"6813"
"1537";"57472";"49.2";"2020";"6918"
"1538";"57366";"125.5";"2020";"6806"
"1539";"57289";"18";"2020";"6878"
"1540";"57279";"158";"2020";"6820"
"1541";"57212";"153.3";"2020";"6790"
"1542";"57206";"87.7";"2020";"6938"
"1543";"57165";"39";"2020";"6828"
"1544";"55632";"48.4";"2020";"6931"
"1545";"51206";"0";"2020";"4963"
"1546";"49159";"0.2";"2020";"7226"
"1547";"48103";"150.5";"2020";"5347"
"1548";"47542";"15.7";"2020";"5162"
"1549";"47297";"11.9";"2020";"5107"
"1550";"46027";"117.2";"2020";"5248"
"1551";"45954";"68.9";"2020";"6156"
"1552";"45953";"195.9";"2020";"5850"
"1553";"45934";"0.3";"2020";"6002"
"1554";"45932";"45.7";"2020";"5004"
"1555";"45914";"130";"2020";"5980"
"1556";"45913";"0.8";"2020";"6153"
"1557";"45903";"8.8";"2020";"6068"
"1558";"45866";"21.8";"2020";"6885"
"1559";"45865";"8.4";"2020";"5995"
"1560";"45859";"28.3";"2020";"6012"
"1561";"45854";"2.1";"2020";"6959"
"1562";"45851";"136";"2020";"5000"
"1563";"45817";"52.4";"2020";"5987"
"1564";"45791";"12.4";"2020";"4866"
"1565";"45783";"183.9";"2020";"4988"
"1566";"45775";"12";"2020";"6144"
"1567";"45769";"47.5";"2020";"6039"
"1568";"45764";"0.4";"2020";"6585"
"1569";"45753";"16.7";"2020";"5163"
"1570";"45749";"9.5";"2020";"7227"
"1571";"45747";"28.4";"2020";"5046"
"1572";"45741";"68.8";"2020";"4994"
"1573";"45734";"18.5";"2020";"6694"
"1574";"45731";"3.1";"2020";"5112"
"1575";"45719";"213.1";"2020";"5892"
"1576";"45693";"1.4";"2020";"7107"
"1577";"45691";"5.5";"2020";"5536"
"1578";"45662";"20.7";"2020";"5136"
"1579";"45038";"3.5";"2020";"6553"
"1580";"41193";"122.3";"2020";"5916"
"1581";"40693";"2.4";"2020";"7021"
"1582";"40692";"15.1";"2020";"7064"
"1583";"40555";"152.4";"2020";"6151"
"1584";"40485";"123.8";"2020";"6130"
"1585";"40341";"92";"2020";"6845"
"1586";"39462";"73.2";"2020";"5122"
"1587";"38844";"1.1";"2020";"6293"
"1588";"35134";"87.8";"2020";"5890"
"1589";"34455";"63.3";"2020";"5068"
"1590";"34001";"160.5";"2020";"5052"
"1591";"31615";"11";"2020";"5209"
"1592";"29539";"42.9";"2020";"5131"
"1593";"29413";"115.5";"2020";"5284"
"1594";"28219";"18";"2020";"6311"
"1595";"27589";"50.7";"2020";"4962"
"1596";"27414";"1.5";"2020";"4985"
"1597";"27126";"101.9";"2020";"5967"
"1598";"26618";"53.3";"2020";"5100"
"1599";"26408";"47";"2020";"6908"
"1600";"26306";"20.1";"2020";"7101"
"1601";"25582";"26.6";"2020";"6996"
"1602";"25512";"11.9";"2020";"6973"
"1603";"22425";"223.9";"2020";"6955"
"1604";"13750";"71.7";"2020";"7045"
"1605";"13014";"42.8";"2020";"5549"
"1606";"12888";"7.2";"2020";"5271"
"1607";"12660";"62.5";"2020";"5170"
"1608";"12329";"15.7";"2020";"4718"
"1609";"12271";"37.5";"2020";"4455"
"1610";"12253";"17.2";"2020";"4651"
"1611";"12164";"123.2";"2020";"4663"
"1612";"12004";"159";"2020";"4273"
"1613";"11937";"216.9";"2020";"4199"
"1614";"11917";"37.9";"2020";"4219"
"1615";"11911";"68.8";"2020";"4187"
"1616";"11898";"7.1";"2020";"4152"
"1617";"11895";"119.6";"2020";"4150"
"1618";"11889";"105";"2020";"4149"
"1619";"11874";"14.5";"2020";"4157"
"1620";"11869";"55.1";"2020";"4147"
"1621";"11860";"136.3";"2020";"4137"
"1622";"11844";"16.5";"2020";"4111"
"1623";"11841";"192.9";"2020";"4098"
"1624";"11822";"335.3";"2020";"4035"
"1625";"11803";"90.1";"2020";"4018"
"1626";"11796";"310.8";"2020";"4029"
"1627";"11763";"81.9";"2020";"4034"
"1628";"11759";"110.3";"2020";"3969"
"1629";"11473";"15.8";"2020";"3934"
"1630";"11395";"40.6";"2020";"3868"
"1631";"11214";"1.4";"2020";"3488"
"1632";"11047";"144.9";"2020";"3664"
"1633";"10927";"52";"2020";"3594"
"1634";"10870";"1.5";"2020";"3391"
"1635";"10805";"11.7";"2020";"3327"
"1636";"10790";"3.6";"2020";"3312"
"1637";"10784";"29.2";"2020";"3306"
"1638";"10777";"14.6";"2020";"3300"
"1639";"10770";"74.6";"2020";"3209"
"1640";"10753";"20.6";"2020";"3280"
"1641";"10724";"11.2";"2020";"3204"
"1642";"10707";"172.1";"2020";"3242"
"1643";"10679";"286.6";"2020";"3198"
"1644";"10638";"186.1";"2020";"3164"
"1645";"9902";"96.3";"2020";"2588"
"1646";"9783";"92.7";"2020";"2749"
"1647";"9559";"178";"2020";"2431"
"1648";"9527";"3.1";"2020";"2399"
"1649";"9519";"143.5";"2020";"2391"
"1650";"9510";"71.4";"2020";"2382"
"1651";"9506";"10.7";"2020";"2378"
"1652";"9487";"17.8";"2020";"2359"
"1653";"9469";"14.7";"2020";"2341"
"1654";"9448";"167.4";"2020";"2320"
"1655";"9443";"144.7";"2020";"2315"
"1656";"9035";"0.9";"2020";"2114"
"1657";"8765";"80";"2020";"1848"
"1658";"8738";"32.5";"2020";"2168"
"1659";"8731";"108.6";"2020";"2161"
"1660";"8692";"75.9";"2020";"2257"
"1661";"8000";"0";"2020";"1343"
"1662";"7980";"2.2";"2020";"1517"
"1663";"7971";"95.1";"2020";"1387"
"1664";"7963";"0";"2020";"1546"
"1665";"7962";"123.7";"2020";"1476"
"1666";"7936";"32.6";"2020";"1502"
"1667";"7829";"65.6";"2020";"1408"
"1668";"7818";"134.9";"2020";"1386"
"1669";"7810";"51.1";"2020";"1535"
"1670";"7165";"38";"2020";"1170"
"1671";"7097";"1.6";"2020";"1048"
"1672";"6301";"50";"2020";"788"
"1673";"6277";"0";"2020";"886"
"1674";"6180";"45";"2020";"956"
"1675";"4976";"20.7";"2020";"676"
"1676";"3623";"106.6";"2020";"184"
"1677";"2282";"93.2";"2020";"232"
"1678";"50714";"1.8";"2020";"5565"
"1679";"50293";"0";"2020";"6120"
"1680";"48889";"0";"2020";"5572"
"1681";"48862";"13.9";"2020";"4353"
"1682";"47121";"0";"2020";"6323"
"1683";"47044";"0";"2020";"7358"
"1684";"46441";"0";"2020";"5569"
"1685";"46004";"0";"2020";"6246"
"1686";"45980";"0";"2020";"7466"
"1687";"45629";"1.9";"2020";"6298"
"1688";"44889";"5.9";"2020";"6379"
"1689";"40117";"16.7";"2020";"7318"
"1690";"38329";"0";"2020";"4696"
"1691";"34934";"23.4";"2020";"6109"
"1692";"32565";"12.5";"2020";"6202"
"1693";"25859";"0";"2020";"7087"
"1694";"11948";"5.2";"2020";"4226"
"1695";"11347";"16.1";"2020";"3832"
"1696";"11332";"0";"2020";"3479"
"1697";"11300";"4.5";"2020";"3803"
"1698";"10832";"0";"2020";"3354"
"1699";"10810";"2.7";"2020";"3332"
"1700";"9601";"6.6";"2020";"2471"
"1701";"9302";"12.1";"2020";"2073"
"1702";"7912";"70.2";"2020";"1379"
"1703";"6515";"1.9";"2020";"815"
"1704";"6363";"0.7";"2020";"982"
"1705";"6288";"7.2";"2020";"973"
"1706";"94365";"1.6";"2020";"6451"
"1707";"91468";"1.1";"2020";"6279"
"1708";"62825";"1.8";"2020";"7502"
"1709";"61072";"4.9";"2020";"6846"
"1710";"60995";"42.4";"2020";"6826"
"1711";"47358";"0";"2020";"6529"
"1712";"47153";"125.6";"2020";"4993"
"1713";"47149";"5.2";"2020";"4362"
"1714";"47034";"1.7";"2020";"7050"
"1715";"42266";"0";"2020";"6964"
"1716";"42060";"77.5";"2020";"6126"
"1717";"42018";"1";"2020";"6181"
"1718";"36049";"0";"2020";"6018"
"1719";"29556";"5.5";"2020";"5277"
"1720";"26394";"51.8";"2020";"6850"
"1721";"20994";"36.9";"2020";"5285"
"1722";"12320";"1.7";"2020";"4571"
"1723";"12239";"7.2";"2020";"4647"
"1724";"12206";"7.3";"2020";"4314"
"1725";"12193";"141.8";"2020";"4602"
"1726";"11929";"1.7";"2020";"4189"
"1727";"11909";"1.1";"2020";"4221"
"1728";"11900";"1.5";"2020";"4151"
"1729";"11855";"118.4";"2020";"4144"
"1730";"11800";"36.3";"2020";"4085"
"1731";"11160";"7.9";"2020";"3496"
"1732";"10811";"1.5";"2020";"3333"
"1733";"10772";"0";"2020";"3296"
"1734";"10715";"78.8";"2020";"3202"
"1735";"9593";"31.2";"2020";"2463"
"1736";"8645";"112.8";"2020";"2118"
"1737";"8200";"13.6";"2020";"1777"
"1738";"7866";"60.1";"2020";"1500"
"1739";"5619";"116.1";"2020";"616"
"1740";"109795";"29.6";"2020";"6869"
"1741";"94371";"0.6";"2020";"6231"
"1742";"91014";"27.7";"2020";"6074"
"1743";"66940";"8.3";"2020";"5465"
"1744";"66924";"5.6";"2020";"5409"
"1745";"61068";"1";"2020";"7082"
"1746";"52266";"2.6";"2020";"6865"
"1747";"51842";"75.2";"2020";"4741"
"1748";"51837";"61.4";"2020";"4435"
"1749";"47928";"0";"2020";"5886"
"1750";"47743";"0";"2020";"7131"
"1751";"47436";"134.4";"2020";"5012"
"1752";"47338";"0";"2020";"6926"
"1753";"47333";"9.5";"2020";"5092"
"1754";"47327";"25.4";"2020";"5094"
"1755";"47307";"0";"2020";"6089"
"1756";"47304";"105.5";"2020";"5001"
"1757";"47294";"110.3";"2020";"4973"
"1758";"47282";"0";"2020";"7404"
"1759";"47272";"93.4";"2020";"5022"
"1760";"47259";"57.4";"2020";"6001"
"1761";"47257";"42";"2020";"5008"
"1762";"47164";"44.4";"2020";"5009"
"1763";"47131";"0.7";"2020";"5233"
"1764";"47124";"29.4";"2020";"5133"
"1765";"47119";"0.8";"2020";"5957"
"1766";"47081";"23.4";"2020";"6139"
"1767";"47050";"63.8";"2020";"5032"
"1768";"47043";"28.3";"2020";"5985"
"1769";"47033";"0";"2020";"7483"
"1770";"42388";"109.5";"2020";"5857"
"1771";"42257";"4.3";"2020";"7075"
"1772";"42130";"29.1";"2020";"4995"
"1773";"42062";"6.8";"2020";"5117"
"1774";"41933";"23.6";"2020";"6843"
"1775";"40973";"18.1";"2020";"6146"
"1776";"40951";"8.6";"2020";"7204"
"1777";"40912";"136.8";"2020";"5844"
"1778";"40294";"0";"2020";"6956"
"1779";"38305";"0";"2020";"6142"
"1780";"37213";"5";"2020";"6164"
"1781";"35883";"52.9";"2020";"5906"
"1782";"31849";"4";"2020";"5754"
"1783";"30762";"46.6";"2020";"5010"
"1784";"27766";"1.5";"2020";"7288"
"1785";"24606";"0";"2020";"4468"
"1786";"23652";"0";"2020";"4605"
"1787";"12247";"22";"2020";"4443"
"1788";"12145";"6.8";"2020";"4536"
"1789";"12122";"19.2";"2020";"4323"
"1790";"12078";"65.9";"2020";"4054"
"1791";"12051";"50.3";"2020";"4421"
"1792";"12037";"0";"2020";"4660"
"1793";"12020";"0";"2020";"4531"
"1794";"12007";"0";"2020";"4229"
"1795";"11901";"90.8";"2020";"4217"
"1796";"11799";"69.9";"2020";"4089"
"1797";"11784";"40.5";"2020";"4033"
"1798";"11778";"107.8";"2020";"4066"
"1799";"11774";"32.1";"2020";"4055"
"1800";"11439";"0";"2020";"3894"
"1801";"11062";"0";"2020";"3695"
"1802";"10744";"98.6";"2020";"3271"
"1803";"10728";"22.5";"2020";"3258"
"1804";"10669";"115.3";"2020";"3214"
"1805";"10320";"0";"2020";"3041"
"1806";"10211";"8.2";"2020";"3048"
"1807";"10144";"1.8";"2020";"2751"
"1808";"9786";"0";"2020";"2755"
"1809";"9679";"18.8";"2020";"2545"
"1810";"9637";"203.9";"2020";"2505"
"1811";"9606";"38.7";"2020";"2476"
"1812";"9604";"30.3";"2020";"2474"
"1813";"9590";"18.7";"2020";"2460"
"1814";"9576";"25.4";"2020";"2446"
"1815";"9550";"16.7";"2020";"2422"
"1816";"9518";"35.9";"2020";"2390"
"1817";"9488";"20.2";"2020";"2360"
"1818";"9207";"52.6";"2020";"2214"
"1819";"9185";"69.3";"2020";"1793"
"1820";"8755";"128.3";"2020";"2251"
"1821";"8733";"58.5";"2020";"2146"
"1822";"8549";"65.7";"2020";"1592"
"1823";"8524";"8";"2020";"1619"
"1824";"8520";"50.4";"2020";"1706"
"1825";"7982";"13.1";"2020";"1425"
"1826";"7940";"1.7";"2020";"1603"
"1827";"7915";"5.6";"2020";"1642"
"1828";"7844";"259.1";"2020";"1466"
"1829";"7836";"11.6";"2020";"1587"
"1830";"7816";"54.4";"2020";"1339"
"1831";"7802";"63.4";"2020";"1388"
"1832";"7406";"1.9";"2020";"1718"
"1833";"6356";"12.5";"2020";"868"
"1834";"6311";"17.5";"2020";"812"
"1835";"6256";"8";"2020";"963"
"1836";"6195";"52.4";"2020";"943"
"1837";"5567";"121.9";"2020";"515"
"1838";"5012";"97.6";"2020";"367"
"1839";"3647";"41.9";"2020";"58"
"1840";"2973";"32.3";"2020";"111"
"1841";"1384";"25.4";"2020";"23"
