Player;PlayerID;Jahr;Woche;GM;BasisGehalt;Garantien;Basis-Woche;Garantien-Woche;sonstiges;Vertragslaufzeit;Spot;CapRabatt;Vertragsende
Tyreek Hill;10799;2020;6;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;7;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;8;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;9;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;10;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;11;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;12;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;13;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;14;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;15;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Tyreek Hill;10799;2020;16;Bermier;14700000;11025000;918750;689063;;16;Roster;;2024
Zach Ertz;7816;2020;0;Bermier;5785000;3315000;0;0;;;Roster;;2022
Zach Ertz;7816;2020;1;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;2;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;3;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;4;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;5;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;6;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;7;Bermier;5785000;3315000;361563;207188;;16;IR;-465.156,25;2022
Zach Ertz;7816;2020;8;Bermier;5785000;3315000;361563;207188;;16;IR;-465.156,25;2022
Zach Ertz;7816;2020;9;Bermier;5785000;3315000;361563;207188;;16;IR;-465.156,25;2022
Zach Ertz;7816;2020;10;Bermier;5785000;3315000;361563;207188;;16;IR;-465.156,25;2022
Zach Ertz;7816;2020;11;Bermier;5785000;3315000;361563;207188;;16;IR;-465.156,25;2022
Zach Ertz;7816;2020;12;Bermier;5785000;3315000;361563;207188;;16;IR;-465.156,25;2022
Zach Ertz;7816;2020;13;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;14;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;15;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Zach Ertz;7816;2020;16;Bermier;5785000;3315000;361563;207188;;16;Roster;;2022
Alex Smith;2218;2020;0;Effzeh10;1000000;300000;0;0;;;Roster;;2020
Alex Smith;2218;2020;1;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;2;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;3;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;4;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;5;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;6;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;7;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;8;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;9;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Alex Smith;2218;2020;10;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Anthony McFarland;57289;2020;0;Effzeh10;3471000;1989000;0;0;;;Roster;;2022
Anthony McFarland;57289;2020;1;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;2;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;3;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;4;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;5;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;6;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;7;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;8;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;9;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;10;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;11;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;12;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;13;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;14;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;15;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Anthony McFarland;57289;2020;16;Effzeh10;3471000;1989000;216938;124313;;16;Roster;;2022
Artavis Pierce;45749;2020;0;Effzeh10;890000;510000;0;0;;;Taxi;;2022
Artavis Pierce;45749;2020;1;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;2;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;3;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;4;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;5;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;6;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;7;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;8;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;9;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;10;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;11;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;12;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;13;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;14;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;15;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Artavis Pierce;45749;2020;16;Effzeh10;890000;510000;55625;31875;;16;Taxi;;2022
Blake Jarwin;12320;2020;0;Effzeh10;3515000;1480000;0;0;;;Roster;;2021
Blake Jarwin;12320;2020;1;Effzeh10;3515000;1480000;219688;92500;;16;Roster;;2021
Blake Jarwin;12320;2020;2;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;3;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;4;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;5;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;6;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;7;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;8;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;9;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;10;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;11;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;12;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;13;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;14;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;15;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Blake Jarwin;12320;2020;16;Effzeh10;3515000;1480000;219688;92500;;16;IR;-265.937,50;2021
Boston Scott;39462;2020;0;Effzeh10;4400000;1320000;0;0;;;Roster;;2020
Boston Scott;39462;2020;1;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;2;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;3;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;4;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;5;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;6;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;7;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;8;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;9;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;10;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;11;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;12;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;13;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;14;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;15;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Boston Scott;39462;2020;16;Effzeh10;4400000;1320000;275000;82500;;16;Roster;;2020
Chris Godwin;11839;2020;0;Effzeh10;14910000;14910000;0;0;;;Roster;;2024
Chris Godwin;11839;2020;1;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;2;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;3;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;4;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;5;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;6;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;7;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;8;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;9;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;10;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;11;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;12;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;13;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;14;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;15;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Chris Godwin;11839;2020;16;Effzeh10;14910000;14910000;931875;931875;;16;Roster;;2024
Dalton Schultz;47304;2020;2;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;3;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;4;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;5;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;6;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;7;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;8;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;9;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;10;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;11;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;12;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;13;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;14;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;15;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Dalton Schultz;47304;2020;16;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Devin Asiasi;40294;2020;0;Effzeh10;2136000;1224000;0;0;;;Taxi;;2022
Devin Asiasi;40294;2020;1;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;2;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;3;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;4;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;5;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;6;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;7;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;8;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;9;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;10;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;11;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;12;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;13;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;14;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;15;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Asiasi;40294;2020;16;Effzeh10;2136000;1224000;133500;76500;;16;Taxi;;2022
Devin Funchess;9474;2020;0;Effzeh10;950000;400000;0;0;;;Roster;;2021
Devin Funchess;9474;2020;1;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;2;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;3;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;4;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;5;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;6;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;7;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;8;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;9;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;10;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;11;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;12;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;13;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;14;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;15;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
Devin Funchess;9474;2020;16;Effzeh10;950000;400000;59375;25000;;16;Roster;;2021
D.J. Chark;47702;2020;3;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;4;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;5;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;6;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;7;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;8;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;9;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;10;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;11;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;12;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;13;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;14;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;15;Effzeh10;;;0;0;;16;Roster;;2020
D.J. Chark;47702;2020;16;Effzeh10;;;0;0;;16;Roster;;2020
Dwayne Haskins;41897;2020;0;Effzeh10;1610000;6440000;0;0;;;Roster;;2024
Dwayne Haskins;41897;2020;1;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;2;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;3;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;4;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;5;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;6;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;7;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;8;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;9;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;10;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;11;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;12;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;13;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;14;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;15;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Dwayne Haskins;41897;2020;16;Effzeh10;1610000;6440000;100625;402500;;16;Roster;;2024
Foster Moreau;47043;2020;0;Effzeh10;950000;400000;0;0;;;Taxi;;2021
Foster Moreau;47043;2020;1;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;2;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;3;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;4;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;5;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;6;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;7;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;8;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;9;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;10;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;11;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;12;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;13;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;14;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;15;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
Foster Moreau;47043;2020;16;Effzeh10;950000;400000;59375;25000;;16;Taxi;;2021
J.D. McKissic;11047;2020;0;Effzeh10;1000000;300000;0;0;;;Roster;;2020
J.D. McKissic;11047;2020;1;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;2;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;3;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;4;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;5;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;6;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;7;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;8;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;9;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;10;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;11;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;12;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;13;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;14;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;15;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
J.D. McKissic;11047;2020;16;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
Jakobi Meyers;47468;2020;0;Effzeh10;1100000;330000;0;0;;;Roster;;2020
Jakobi Meyers;47468;2020;1;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;2;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;3;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;4;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;5;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;6;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;7;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;8;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;9;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;10;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;11;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;12;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;13;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;14;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;15;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jakobi Meyers;47468;2020;16;Effzeh10;1100000;330000;68750;20625;;16;Roster;;2020
Jauan Jennings;48027;2020;0;Effzeh10;1335000;765000;0;0;;;Taxi;;2022
Jauan Jennings;48027;2020;0;Effzeh10;1500000;450000;0;0;;;Roster;;2022
Jauan Jennings;48027;2020;1;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;1;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;2;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;2;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;3;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;3;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;4;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;4;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;5;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;5;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;6;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;6;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;7;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;7;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;8;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;8;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;9;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;9;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;10;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;10;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;11;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;11;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;12;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;12;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;13;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;13;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;14;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;14;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;15;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;15;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Jauan Jennings;48027;2020;16;Effzeh10;1335000;765000;83438;47813;;16;Taxi;;2022
Jauan Jennings;48027;2020;16;Effzeh10;1500000;450000;93750;28125;;16;Roster;;2022
Javon Wims;41406;2020;0;Effzeh10;1000000;300000;0;0;;;Roster;;2020
Javon Wims;41406;2020;1;Effzeh10;1000000;300000;62500;18750;;16;Roster;;2020
