"";"player_id";"fantasy_pts";"year";"sleeper_id";"position"
"1126";"11900";"-1";"2020";"4151";"TE"
"1127";"11855";"82.8";"2020";"4144";"TE"
"1128";"11800";"25.1";"2020";"4085";"TE"
"1129";"11160";"6.3";"2020";"3496";"TE"
"1130";"10811";"0.5";"2020";"3333";"TE"
"1131";"10772";"-1";"2020";"3296";"TE"
"1132";"10715";"52.6";"2020";"3202";"TE"
"1133";"9593";"19.9";"2020";"2463";"TE"
"1134";"8645";"74.6";"2020";"2118";"TE"
"1135";"8200";"7.2";"2020";"1777";"TE"
"1136";"7866";"32.2";"2020";"1500";"TE"
"1137";"5619";"76.2";"2020";"616";"TE"
"1138";"109795";"29.2";"2020";"6869";"TE"
"1139";"94371";"-0.3";"2020";"6231";"QB"
"1140";"91014";"19.9";"2020";"6074";"TE"
"1141";"66940";"7.6";"2020";"5465";"TE"
"1142";"66924";"2.7";"2020";"5409";"TE"
"1143";"61068";"0";"2020";"7082";"TE"
"1144";"52266";"2.2";"2020";"6865";"TE"
"1145";"51842";"69.4";"2020";"4741";"TE"
"1146";"51837";"48.3";"2020";"4435";"TE"
"1147";"47928";"-1";"2020";"5886";"TE"
"1148";"47743";"-2";"2020";"7131";"TE"
"1149";"47436";"107.8";"2020";"5012";"TE"
"1150";"47338";"0";"2020";"6926";"TE"
"1151";"47333";"4";"2020";"5092";"TE"
"1152";"47327";"27.3";"2020";"5094";"TE"
"1153";"47307";"0";"2020";"6089";"TE"
"1154";"47304";"78";"2020";"5001";"TE"
"1155";"47294";"75.6";"2020";"4973";"TE"
"1156";"47282";"-1";"2020";"7404";"TE"
"1157";"47272";"75.8";"2020";"5022";"TE"
"1158";"47259";"40.8";"2020";"6001";"TE"
"1159";"47257";"30.5";"2020";"5008";"TE"
"1160";"47164";"29.8";"2020";"5009";"TE"
"1161";"47131";"-0.1";"2020";"5233";"TE"
"1162";"47124";"22.8";"2020";"5133";"TE"
"1163";"47119";"0.1";"2020";"5957";"TE"
"1164";"47081";"17.8";"2020";"6139";"TE"
"1165";"47050";"54.1";"2020";"5032";"TE"
"1166";"47043";"28.6";"2020";"5985";"TE"
"1167";"47033";"0";"2020";"7483";"TE"
"1168";"42388";"83";"2020";"5857";"TE"
"1169";"42257";"4.6";"2020";"7075";"TE"
"1170";"42130";"15.7";"2020";"4995";"TE"
"1171";"42062";"4.1";"2020";"5117";"TE"
"1172";"41933";"18.7";"2020";"6843";"TE"
"1173";"40973";"7.7";"2020";"6146";"TE"
"1174";"40951";"6.2";"2020";"7204";"FB"
"1175";"40912";"102.1";"2020";"5844";"TE"
"1176";"40294";"-4";"2020";"6956";"TE"
"1177";"38305";"0";"2020";"6142";"TE"
"1178";"37213";"1.5";"2020";"6164";"TE"
"1179";"35883";"37.8";"2020";"5906";"TE"
"1180";"31849";"1.5";"2020";"5754";"TE"
"1181";"30762";"38.7";"2020";"5010";"TE"
"1182";"27766";"-1.5";"2020";"7288";"TE"
"1183";"24606";"-1";"2020";"4468";"TE"
"1184";"23652";"0";"2020";"4605";"TE"
"1185";"12247";"21.5";"2020";"4443";"TE"
"1186";"12145";"4.1";"2020";"4536";"TE"
"1187";"12122";"15.4";"2020";"4323";"TE"
"1188";"12078";"66.3";"2020";"4054";"TE"
"1189";"12051";"27.6";"2020";"4421";"TE"
"1190";"12037";"0";"2020";"4660";"TE"
"1191";"12020";"-1";"2020";"4531";"TE"
"1192";"12007";"-1";"2020";"4229";"TE"
"1193";"11901";"90.1";"2020";"4217";"TE"
"1194";"11799";"52.8";"2020";"4089";"TE"
"1195";"11784";"32.5";"2020";"4033";"TE"
"1196";"11778";"70.1";"2020";"4066";"TE"
"1197";"11774";"24.7";"2020";"4055";"TE"
"1198";"11439";"0";"2020";"3894";"TE"
"1199";"11062";"0";"2020";"3695";"TE"
"1200";"10744";"81.2";"2020";"3271";"TE"
"1201";"10728";"10";"2020";"3258";"TE"
"1202";"10669";"81.6";"2020";"3214";"TE"
"1203";"10320";"0";"2020";"3041";"TE"
"1204";"10211";"5.4";"2020";"3048";"TE"
"1205";"10144";"2.1";"2020";"2751";"TE"
"1206";"9786";"-1";"2020";"2755";"TE"
"1207";"9679";"13.1";"2020";"2545";"TE"
"1208";"9637";"166.8";"2020";"2505";"TE"
"1209";"9606";"26.9";"2020";"2476";"TE"
"1210";"9604";"20.6";"2020";"2474";"TE"
"1211";"9590";"14.4";"2020";"2460";"TE"
"1212";"9576";"16.3";"2020";"2446";"TE"
"1213";"9550";"14.4";"2020";"2422";"TE"
"1214";"9518";"24.8";"2020";"2390";"TE"
"1215";"9488";"19.4";"2020";"2360";"TE"
"1216";"9207";"43.7";"2020";"2214";"TE"
"1217";"9185";"39.6";"2020";"1793";"TE"
"1218";"8755";"79.6";"2020";"2251";"TE"
"1219";"8733";"61";"2020";"2146";"TE"
"1220";"8549";"60.9";"2020";"1592";"TE"
"1221";"8524";"-1.5";"2020";"1619";"TE"
"1222";"8520";"38.8";"2020";"1706";"TE"
"1223";"7982";"10.7";"2020";"1425";"TE"
"1224";"7940";"-0.1";"2020";"1603";"TE"
"1225";"7915";"4.2";"2020";"1642";"TE"
"1226";"7844";"240.7";"2020";"1466";"TE"
"1227";"7836";"5.2";"2020";"1587";"TE"
"1228";"7816";"22.3";"2020";"1339";"TE"
"1229";"7802";"40.3";"2020";"1388";"TE"
"1230";"7406";"2.3";"2020";"1718";"TE"
"1231";"6356";"9.5";"2020";"868";"TE"
"1232";"6311";"11";"2020";"812";"TE"
"1233";"6256";"3";"2020";"963";"TE"
"1234";"6195";"49.8";"2020";"943";"TE"
"1235";"5567";"97.3";"2020";"515";"TE"
"1236";"5012";"78.7";"2020";"367";"TE"
"1237";"3647";"27.8";"2020";"58";"TE"
"1238";"2973";"22.1";"2020";"111";"TE"
"1239";"1384";"12.3";"2020";"23";"TE"
"1240";"91399";"99.2";"2021";"7610";"QB"
"1241";"82118";"401.5";"2021";"7591";"QB"
"1242";"82096";"414.9";"2021";"7538";"QB"
"1243";"77632";"709.2";"2021";"7523";"QB"
"1244";"60555";"0.3";"2021";"7583";"QB"
"1245";"60389";"15.3";"2021";"6822";"QB"
"1246";"60326";"550.6";"2021";"6768";"QB"
"1247";"60323";"746.7";"2021";"7527";"QB"
"1248";"52269";"480.6";"2021";"7585";"QB"
"1249";"46601";"1075.4";"2021";"4984";"QB"
"1250";"46569";"75";"2021";"4972";"QB"
"1251";"46540";"-1.2";"2021";"5142";"QB"
"1252";"46518";"609.6";"2021";"4892";"QB"
"1253";"46517";"-4.2";"2021";"5128";"QB"
"1254";"46508";"-0.3";"2021";"6450";"QB"
"1255";"46454";"-10.7";"2021";"5806";"QB"
"1256";"46453";"167.9";"2021";"5089";"QB"
"1257";"46448";"210.7";"2021";"7083";"QB"
"1258";"46444";"-4";"2021";"6823";"QB"
"1259";"46440";"7.9";"2021";"6778";"QB"
"1260";"46416";"690.3";"2021";"4881";"QB"
"1261";"41401";"67.8";"2021";"6011";"QB"
"1262";"40306";"54.9";"2021";"6804";"QB"
"1263";"40291";"781.5";"2021";"6904";"QB"
"1264";"40217";"-10.3";"2021";"7531";"QB"
"1265";"40216";"4.7";"2021";"7589";"QB"
"1266";"39517";"71.6";"2021";"5854";"QB"
"1267";"39395";"586.2";"2021";"5870";"QB"
"1268";"38334";"808.5";"2021";"5849";"QB"
"1269";"35460";"-15.2";"2021";"4863";"QB"
"1270";"29048";"465";"2021";"4943";"QB"
"1271";"28237";"1079.6";"2021";"6797";"QB"
"1272";"28022";"946.1";"2021";"6770";"QB"
"1273";"26152";"29.2";"2021";"5127";"QB"
"1274";"21956";"46.3";"2021";"5257";"QB"
"1275";"12324";"92.1";"2021";"4574";"QB"
"1276";"12282";"43.4";"2021";"4464";"QB"
"1277";"12134";"56.5";"2021";"4335";"QB"
"1278";"12112";"163.5";"2021";"4381";"QB"
"1279";"11926";"-0.6";"2021";"4183";"QB"
"1280";"11859";"7.5";"2021";"4127";"QB"
"1281";"11842";"-1.6";"2021";"4061";"QB"
"1282";"11765";"1069.4";"2021";"4046";"QB"
"1283";"11757";"2.5";"2021";"3976";"QB"
"1284";"10835";"4.3";"2021";"3357";"QB"
"1285";"10796";"0";"2021";"3318";"QB"
"1286";"10769";"963.8";"2021";"3294";"QB"
"1287";"10725";"296.6";"2021";"3257";"QB"
"1288";"10636";"821.6";"2021";"3161";"QB"
"1289";"10635";"719.8";"2021";"3163";"QB"
"1290";"9896";"696.1";"2021";"2711";"QB"
"1291";"9683";"268.8";"2021";"2549";"QB"
"1292";"9435";"10.6";"2021";"2307";"QB"
"1293";"9434";"318.7";"2021";"2306";"QB"
"1294";"8848";"46.8";"2021";"2229";"QB"
"1295";"8697";"790.5";"2021";"1837";"QB"
"1296";"8671";"991.9";"2021";"2028";"QB"
"1297";"8667";"738.1";"2021";"2152";"QB"
"1298";"7854";"132.2";"2021";"1559";"QB"
"1299";"7820";"177.8";"2021";"1373";"QB"
"1300";"7323";"70.1";"2021";"1737";"QB"
"1301";"7102";"1011.9";"2021";"1166";"QB"
"1302";"7089";"61.6";"2021";"1029";"QB"
"1303";"7077";"649.7";"2021";"1234";"QB"
"1304";"7014";"757.4";"2021";"1049";"QB"
"1305";"6332";"228.4";"2021";"827";"QB"
"1306";"6187";"212.4";"2021";"829";"QB"
"1307";"6162";"10.7";"2021";"862";"QB"
"1308";"6153";"169.3";"2021";"954";"QB"
"1309";"5609";"177.4";"2021";"533";"QB"
"1310";"5277";"33.5";"2021";"345";"QB"
"1311";"5214";"-1.4";"2021";"490";"QB"
"1312";"4924";"1029.6";"2021";"421";"QB"
"1313";"4474";"154.2";"2021";"260";"QB"
"1314";"4371";"17.9";"2021";"89";"QB"
"1315";"4332";"90.7";"2021";"19";"QB"
"1316";"4317";"816.1";"2021";"24";"QB"
"1317";"2467";"3";"2021";"333";"QB"
"1318";"2241";"978.5";"2021";"96";"QB"
"1319";"1732";"805.6";"2021";"138";"QB"
"1320";"698";"1155.2";"2021";"167";"QB"
"1321";"143358";"3.2";"2021";"7944";"WR"
"1322";"94356";"0.4";"2021";"6395";"WR"
"1323";"91472";"8.7";"2021";"6247";"WR"
"1324";"84302";"87.4";"2021";"7596";"WR"
"1325";"84296";"56.5";"2021";NA;NA
"1326";"84147";"9.1";"2021";"7751";"WR"
"1327";"84109";"96.9";"2021";"6803";"WR"
"1328";"77986";"9.2";"2021";"7587";"WR"
"1329";"61812";"0.5";"2021";"7337";"WR"
"1330";"61522";"2.3";"2021";"7713";"WR"
"1331";"61441";"39.8";"2021";"7569";"WR"
"1332";"61211";"162.3";"2021";"6801";"WR"
"1333";"61100";"122.2";"2021";"7525";"WR"
"1334";"55410";"87.5";"2021";"6943";"WR"
"1335";"51593";"42.5";"2021";"4622";"WR"
"1336";"48329";"6.2";"2021";"6985";"WR"
"1337";"48297";"22.8";"2021";"5878";"WR"
"1338";"48274";"268.6";"2021";"5872";"WR"
"1339";"48267";"131.2";"2021";"4983";"WR"
"1340";"48262";"28.7";"2021";"4981";"WR"
"1341";"48229";"120.7";"2021";"5927";"WR"
"1342";"48209";"0.7";"2021";"5965";"WR"
"1343";"48192";"9.3";"2021";"5130";"WR"
"1344";"48181";"0";"2021";"5102";"WR"
"1345";"48164";"87.6";"2021";"5045";"WR"
"1346";"48152";"0";"2021";"6171";"WR"
"1347";"48080";"4.5";"2021";"6598";"WR"
"1348";"48054";"30.1";"2021";"6960";"WR"
"1349";"47940";"26.4";"2021";"5880";"WR"
"1350";"47864";"132.2";"2021";"5846";"WR"
"1351";"47808";"5.5";"2021";"6857";"WR"
"1352";"47702";"23.3";"2021";"4951";"WR"
"1353";"47481";"-0.2";"2021";"6290";"WR"
"1354";"42349";"8.3";"2021";"7729";"WR"
"1355";"42312";"110.8";"2021";"6886";"WR"
"1356";"42295";"94.2";"2021";"6989";"WR"
"1357";"42237";"0";"2021";"5970";"WR"
"1358";"41838";"0";"2021";"7556";"WR"
"1359";"40986";"0";"2021";NA;NA
"1360";"40568";"26.2";"2021";"7609";"RB"
"1361";"39993";"0";"2021";"6906";"WR"
"1362";"39967";"20.7";"2021";"6165";"WR"
"1363";"38855";"2.1";"2021";"6148";"WR"
"1364";"35096";"0.1";"2021";"7351";"WR"
"1365";"35014";"6.2";"2021";"5863";"WR"
"1366";"34914";"0";"2021";"7106";"WR"
"1367";"34061";"0";"2021";"7357";"WR"
"1368";"29049";"147.5";"2021";"6819";"WR"
"1369";"28729";"0";"2021";"7438";"WR"
"1370";"28486";"79.1";"2021";"6870";"WR"
"1371";"27003";"10.8";"2021";"7244";"WR"
"1372";"26104";"3.2";"2021";"5773";"WR"
"1373";"26075";"46.8";"2021";"5038";"WR"
"1374";"13534";"2.6";"2021";"5902";"WR"
"1375";"12137";"1.8";"2021";"4491";"WR"
"1376";"12077";"30.5";"2021";"4050";"WR"
"1377";"12052";"1.6";"2021";"4420";"WR"
"1378";"11993";"20.8";"2021";"4234";"WR"
"1379";"11925";"-1";"2021";"4208";"WR"
"1380";"11872";"56";"2021";"4171";"WR"
"1381";"11795";"0.6";"2021";"4082";"WR"
"1382";"11762";"150.8";"2021";"4068";"WR"
"1383";"11760";"72.4";"2021";"4036";"WR"
"1384";"11371";"0";"2021";"3852";"WR"
"1385";"11107";"8.5";"2021";"3433";"WR"
"1386";"11074";"18.1";"2021";"3445";"WR"
"1387";"10840";"4.9";"2021";"3652";"WR"
"1388";"10806";"30.9";"2021";"3328";"WR"
"1389";"10799";"199.2";"2021";"3321";"WR"
"1390";"10760";"30.4";"2021";"3286";"WR"
"1391";"10657";"36.6";"2021";"3155";"WR"
"1392";"10655";"-0.8";"2021";"3157";"WR"
"1393";"9964";"36.8";"2021";"2673";"WR"
"1394";"9883";"-0.9";"2021";"2821";"WR"
"1395";"9470";"-1";"2021";"2342";"WR"
"1396";"9459";"12.3";"2021";"2331";"WR"
"1397";"9453";"64.7";"2021";"2325";"WR"
"1398";"9440";"3.1";"2021";"2312";"WR"
"1399";"8999";"2.6";"2021";"1911";"WR"
"1400";"8726";"-2";"2021";"2238";"WR"
"1401";"8688";"219.4";"2021";"2133";"WR"
"1402";"8655";"136.2";"2021";"2197";"WR"
"1403";"8647";"64.3";"2021";"2078";"WR"
"1404";"8642";"161.3";"2021";"2216";"WR"
"1405";"8639";"52.3";"2021";"1817";"WR"
"1406";"8288";"132.6";"2021";"1689";"WR"
"1407";"7859";"38.8";"2021";"1346";"WR"
"1408";"7808";"108.4";"2021";"1426";"WR"
"1409";"7618";"-0.6";"2021";"1244";"WR"
"1410";"6158";"50.2";"2021";"947";"WR"
"1411";"5718";"84";"2021";"536";"WR"
"1412";"5612";"7.8";"2021";"627";"WR"
"1413";"5606";"99.4";"2021";"538";"WR"
"1414";"4363";"78.6";"2021";"147";"WR"
"1415";"84470";"96.6";"2021";"7547";"WR"
"1416";"84271";"4.9";"2021";"7565";"WR"
"1417";"84088";"135.8";"2021";"7526";"WR"
"1418";"66438";"41";"2021";"4878";"WR"
"1419";"62890";"60.2";"2021";"7601";"WR"
"1420";"61577";"1.6";"2021";"7595";"WR"
"1421";"61220";"54.5";"2021";"6814";"WR"
"1422";"61212";"6.2";"2021";"7540";"WR"
"1423";"61103";"55";"2021";"6783";"WR"
"1424";"49048";"0";"2021";"5036";"DB"
"1425";"48037";"28.4";"2021";"6957";"WR"
"1426";"48027";"24.6";"2021";"7049";"WR"
"1427";"42541";"0";"2021";NA;NA
"1428";"42247";"37.4";"2021";"5938";"WR"
"1429";"40006";"41.4";"2021";"6847";"WR"
"1430";"33158";"0.9";"2021";"6380";"WR"
"1431";"29573";"7.7";"2021";"7612";"WR"
"1432";"26448";"41.5";"2021";"7135";"WR"
"1433";"12303";"44";"2021";"4319";"WR"
"1434";"11932";"0";"2021";"4218";"WR"
"1435";"11927";"29.9";"2021";"4197";"WR"
"1436";"11920";"49.5";"2021";"4198";"WR"
"1437";"11839";"171.8";"2021";"4037";"WR"
"1438";"11824";"293.3";"2021";"4039";"WR"
"1439";"11812";"0";"2021";"4110";"LB"
"1440";"10820";"27";"2021";"3342";"WR"
"1441";"10741";"31.8";"2021";"3269";"WR"
"1442";"10689";"127.3";"2021";"3225";"WR"
"1443";"10075";"35.6";"2021";"2822";"WR"
"1444";"9538";"49.2";"2021";"2410";"WR"
"1445";"8943";"19.5";"2021";"2025";"WR"
"1446";"7857";"142.4";"2021";"1479";"WR"
"1447";"7789";"26.4";"2021";"1567";"WR"
"1448";"7084";"19.9";"2021";"1071";"WR"
"1449";"6216";"70.7";"2021";"928";"WR"
"1450";"94379";"4.6";"2021";"6588";"WR"
"1451";"91824";"0";"2021";NA;NA
"1452";"84418";"0";"2021";"7279";"WR"
"1453";"61664";"77.7";"2021";"6927";"WR"
"1454";"61643";"13.7";"2021";"7603";"WR"
"1455";"61590";"7.3";"2021";"6805";"WR"
"1456";"61570";"162.9";"2021";"6786";"WR"
"1457";"61510";"0.5";"2021";"7586";"WR"
"1458";"61448";"3.1";"2021";"7039";"WR"
"1459";"61324";"4.6";"2021";"7559";"WR"
"1460";"61245";"50.2";"2021";"7606";"WR"
"1461";"48236";"115.4";"2021";"7090";"WR"
"1462";"48170";"70.8";"2021";"5113";"WR"
"1463";"48160";"0";"2021";"5013";"WR"
"1464";"47961";"55.3";"2021";"5121";"WR"
"1465";"47895";"14.5";"2021";"5096";"WR"
"1466";"47698";"0.5";"2021";"5007";"WR"
"1467";"47546";"138.6";"2021";"4950";"WR"
"1468";"47509";"150.2";"2021";"5955";"WR"
"1469";"47468";"78.4";"2021";"5947";"WR"
"1470";"42683";"75.1";"2021";"5917";"WR"
"1471";"39871";"0.1";"2021";NA;NA
"1472";"34045";"23.9";"2021";"7210";"WR"
"1473";"12739";"0";"2021";"4330";"WR"
"1474";"12258";"18.6";"2021";"6744";"WR"
"1475";"11981";"-2";"2021";"4274";"WR"
"1476";"11865";"2.3";"2021";"4146";"WR"
"1477";"11817";"12.6";"2021";"4040";"WR"
"1478";"11440";"1.5";"2021";"3895";"WR"
"1479";"11231";"-0.1";"2021";"3614";"WR"
"1480";"10918";"38.1";"2021";"3582";"WR"
"1481";"10751";"-0.3";"2021";"3278";"WR"
"1482";"10674";"39.9";"2021";"3200";"WR"
"1483";"9462";"11";"2021";"2334";"WR"
"1484";"8698";"63.7";"2021";"1825";"WR"
"1485";"7817";"0";"2021";"1518";"CB"
"1486";"7330";"75";"2021";"1144";"WR"
"1487";"4717";"11.5";"2021";"491";"WR"
"1488";"115664";"0";"2021";"7436";"WR"
"1489";"100887";"0";"2021";"7578";"WR"
"1490";"95015";"4.2";"2021";"6699";"WR"
"1491";"94375";"0.8";"2021";"6239";"WR"
"1492";"91479";"33";"2021";"6427";"WR"
"1493";"91470";"85.5";"2021";"6234";"WR"
"1494";"91248";"-4.1";"2021";"5828";"WR"
"1495";"84424";"0";"2021";"7812";"WR"
"1496";"84270";"200.3";"2021";"7564";"WR"
"1497";"84142";"0";"2021";"7086";"WR"
"1498";"84135";"19.6";"2021";"7533";"WR"
"1499";"77965";"0";"2021";"7562";"WR"
"1500";"66957";"-1";"2021";"5260";"WR"
"1501";"62979";"50.1";"2021";"7670";"WR"
"1502";"61697";"30.5";"2021";"6798";"WR"
"1503";"61568";"132.6";"2021";"5848";"WR"
"1504";"61439";"73.6";"2021";"6824";"WR"
"1505";"61401";"-1.4";"2021";"7793";"WR"
"1506";"61398";"228.2";"2021";"6794";"WR"
"1507";"61102";"80.5";"2021";NA;NA
"1508";"55307";"-1";"2021";"7085";"WR"
"1509";"55003";"2.7";"2021";"6453";"WR"
"1510";"52130";"0";"2021";"6920";"WR"
"1511";"48341";"0";"2021";"6402";"WR"
"1512";"48327";"105.5";"2021";"5859";"WR"
"1513";"48304";"0";"2021";"7996";"WR"
"1514";"48228";"38.7";"2021";"5026";"WR"
"1515";"48135";"65.6";"2021";"5185";"WR"
"1516";"48113";"11.4";"2021";"4992";"WR"
"1517";"48110";"-0.9";"2021";"6069";"WR"
"1518";"48107";"0";"2021";"6387";"WR"
"1519";"48078";"32.8";"2021";"5781";"WR"
"1520";"48055";"11.9";"2021";"6557";"WR"
"1521";"48036";"0";"2021";"5695";"WR"
"1522";"48021";"4.9";"2021";"5154";"WR"
"1523";"48017";"-1.1";"2021";"5134";"WR"
"1524";"47967";"7.7";"2021";"5323";"WR"
"1525";"47908";"29";"2021";"5432";"WR"
"1526";"47900";"-1";"2021";"5241";"WR"
"1527";"47861";"62.6";"2021";"7496";"WR"
"1528";"47809";"65.9";"2021";"5086";"WR"
"1529";"47800";"12.6";"2021";"6849";"WR"
"1530";"47792";"37.6";"2021";"5024";"WR"
"1531";"47669";"5";"2021";"5289";"WR"
"1532";"47448";"2.1";"2021";"5915";"WR"
"1533";"47447";"112.6";"2021";"6853";"WR"
"1534";"44920";"50.1";"2021";"6271";"WR"
"1535";"44771";"82.8";"2021";"5110";"WR"
"1536";"42345";"87.4";"2021";"5199";"WR"
"1537";"42212";"0";"2021";"7915";"WR"
"1538";"42134";"-1";"2021";"7032";"WR"
"1539";"40988";"0.3";"2021";"7530";"WR"
"1540";"40293";"0";"2021";"7287";"WR"
"1541";"38435";"0";"2021";"5293";"WR"
"1542";"38275";"0";"2021";"6223";"WR"
"1543";"34579";"-0.5";"2021";"6154";"WR"
"1544";"34427";"0.2";"2021";"6063";"WR"
"1545";"34164";"69.3";"2021";"6421";"WR"
"1546";"33441";"156.9";"2021";"5937";"WR"
"1547";"29614";"34.3";"2021";"6895";"WR"
"1548";"28025";"4.5";"2021";"6866";"WR"
"1549";"27948";"12.5";"2021";"7757";"WR"
"1550";"25578";"21.9";"2021";"6149";"WR"
"1551";"23503";"95.3";"2021";"7066";"WR"
"1552";"12270";"142";"2021";"4454";"WR"
"1553";"12088";"6.9";"2021";"4344";"WR"
"1554";"12087";"97.3";"2021";"4351";"WR"
"1555";"11991";"32.7";"2021";"4252";"WR"
"1556";"11873";"41.6";"2021";"4177";"WR"
"1557";"11851";"47.8";"2021";"4131";"WR"
"1558";"11792";"50.1";"2021";"4080";"WR"
"1559";"11764";"38";"2021";"4038";"WR"
"1560";"11254";"41.5";"2021";"3423";"WR"
"1561";"11141";"-2";"2021";"3503";"WR"
"1562";"11028";"65.5";"2021";"3634";"WR"
"1563";"10774";"24.5";"2021";"3297";"WR"
"1564";"10154";"0.8";"2021";"2583";"WR"
"1565";"9859";"53.6";"2021";"2750";"WR"
"1566";"9579";"161.9";"2021";"2449";"WR"
"1567";"9527";"7.9";"2021";"2399";"WR"
"1568";"9509";"51.5";"2021";"2381";"WR"
"1569";"9502";"168.1";"2021";"2374";"WR"
"1570";"9447";"60.4";"2021";"2319";"WR"
"1571";"9437";"123.6";"2021";"2309";"WR"
"1572";"8696";"34.6";"2021";"1992";"WR"
"1573";"7926";"-0.7";"2021";"1555";"WR"
"1574";"7822";"92.9";"2021";"1352";"WR"
"1575";"7158";"83.6";"2021";"1067";"WR"
"1576";"7100";"-3";"2021";"1077";"WR"
"1577";"7092";"38.4";"2021";"1110";"WR"
"1578";"6468";"8.2";"2021";"1329";"WR"
"1579";"6156";"109.7";"2021";"830";"WR"
"1580";"4467";"0";"2021";"312";"WR"
"1581";"143793";"0.1";"2021";"7863";"RB"
"1582";"143789";"-0.7";"2021";NA;NA
"1583";"98689";"64.7";"2021";"7611";"RB"
"1584";"94383";"25.4";"2021";"6659";"RB"
"1585";"83740";"16.9";"2021";"7599";"RB"
"1586";"83711";"-0.6";"2021";"7005";"RB"
"1587";"83684";"-0.2";"2021";"8085";"RB"
"1588";"78050";"123.6";"2021";"6945";"RB"
"1589";"77803";"136.1";"2021";"7588";"RB"
"1590";"77745";"17.7";"2021";"7537";"RB"
"1591";"77737";"58.6";"2021";"7567";"RB"
"1592";"66446";"-0.7";"2021";"5123";"RB"
"1593";"57488";"293.9";"2021";"6813";"RB"
"1594";"57472";"14.2";"2021";"6918";"RB"
"1595";"57373";"57.4";"2021";"7594";"RB"
"1596";"57372";"19.6";"2021";"7593";"RB"
"1597";"57337";"95.4";"2021";"7607";"RB"
"1598";"57308";"1.7";"2021";"7574";"RB"
"1599";"57306";"-0.7";"2021";"7572";"RB"
"1600";"57289";"0.8";"2021";"6878";"RB"
"1601";"57279";"81.2";"2021";"6820";"RB"
"1602";"57272";"105";"2021";"7561";"RB"
"1603";"57212";"110.8";"2021";"6790";"RB"
"1604";"57189";"4.2";"2021";"7551";"RB"
"1605";"57165";"116.2";"2021";"6828";"RB"
"1606";"57136";"9.7";"2021";"6951";"RB"
"1607";"57133";"1";"2021";"7529";"RB"
"1608";"57121";"129.7";"2021";"7528";"RB"
"1609";"55632";"33.8";"2021";"6931";"RB"
"1610";"51206";"0";"2021";"4963";"DB"
"1611";"49166";"25.1";"2021";"5220";"RB"
"1612";"48103";"65.8";"2021";"5347";"RB"
"1613";"47542";"1.7";"2021";"5162";"RB"
"1614";"47297";"-1.6";"2021";"5107";"RB"
"1615";"46445";"-1";"2021";"7316";"RB"
"1616";"46441";"3.9";"2021";"5569";"FB"
"1617";"45980";"0.1";"2021";"7466";"RB"
"1618";"45954";"2.9";"2021";"6156";"RB"
"1619";"45953";"105.7";"2021";"5850";"RB"
"1620";"45934";"4.3";"2021";"6002";"RB"
"1621";"45914";"72.1";"2021";"5980";"RB"
"1622";"45903";"-0.2";"2021";"6068";"RB"
"1623";"45866";"16";"2021";"6885";"RB"
"1624";"45859";"44.3";"2021";"6012";"RB"
"1625";"45851";"96.2";"2021";"5000";"RB"
"1626";"45835";"0";"2021";"7771";"RB"
"1627";"45817";"70";"2021";"5987";"RB"
"1628";"45791";"59";"2021";"4866";"RB"
"1629";"45783";"181.8";"2021";"4988";"RB"
"1630";"45775";"-0.4";"2021";"6144";"RB"
"1631";"45769";"56.8";"2021";"6039";"RB"
"1632";"45753";"0.6";"2021";"5163";"RB"
"1633";"45749";"0";"2021";"7227";"RB"
"1634";"45747";"11.2";"2021";"5046";"RB"
"1635";"45741";"-2.7";"2021";"4994";"RB"
"1636";"45734";"66.3";"2021";"6694";"RB"
"1637";"45719";"101.5";"2021";"5892";"RB"
"1638";"45704";"1.4";"2021";NA;NA
"1639";"45691";"31.2";"2021";"5536";"RB"
"1640";"45038";"8.2";"2021";"6553";"RB"
"1641";"42174";"1.5";"2021";"7993";"RB"
"1642";"41668";"52.3";"2021";"7608";"RB"
"1643";"41193";"103.8";"2021";"5916";"RB"
"1644";"40692";"1.6";"2021";"7064";"RB"
"1645";"40555";"94.9";"2021";"6151";"RB"
"1646";"40547";"4.2";"2021";NA;NA
"1647";"40498";"3.7";"2021";"6984";"RB"
"1648";"40485";"91.2";"2021";"6130";"RB"
"1649";"40448";"0.6";"2021";"6963";"RB"
"1650";"40341";"56.3";"2021";"6845";"RB"
"1651";"39462";"51";"2021";"5122";"RB"
"1652";"38287";"32.5";"2021";"7098";"RB"
"1653";"35134";"136.7";"2021";"5890";"RB"
"1654";"34761";"1.6";"2021";"5076";"RB"
"1655";"34001";"57";"2021";"5052";"RB"
"1656";"32342";"41.2";"2021";"6753";"RB"
"1657";"31615";"8.4";"2021";"5209";"RB"
"1658";"29539";"63.2";"2021";"5131";"RB"
"1659";"29413";"29";"2021";"5284";"RB"
"1660";"28219";"2.2";"2021";"6311";"RB"
"1661";"28196";"0.9";"2021";"5328";"DB"
"1662";"27589";"82.5";"2021";"4962";"RB"
"1663";"27436";"-0.1";"2021";"6334";"RB"
"1664";"27414";"58.9";"2021";"4985";"RB"
"1665";"27303";"26.3";"2021";"7794";"RB"
"1666";"27126";"122.1";"2021";"5967";"RB"
"1667";"26618";"0";"2021";"5100";"RB"
"1668";"26408";"2.2";"2021";"6908";"RB"
"1669";"26306";"7.1";"2021";NA;NA
"1670";"25859";"3.8";"2021";"7087";"RB"
